cell_id,city_id,city_name_zh,row,column,area_km2,center_lon,center_lat,distance_to_center_km,facility_count,transit_count,healthcare_count,education_count,park_count,service_diversity,facility_density_km2,road_segment_count,road_length_m,road_density_km_km2,intersection_count,elevation_m,terrain_relief_m,source_note,accessibility_proxy,osm_intensity_class,core_zone
hangzhou_04_07,hangzhou,杭州,4,7,0.5005,120.17385,30.277225,1.834,6,6,0,0,0,1,11.9875,145,5876.72,11.7412,19,11,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4747,高,内圈
hangzhou_04_08,hangzhou,杭州,4,8,0.5005,120.18135,30.277225,2.545,0,0,0,0,0,0,0.0,94,5164.2,10.3176,15,13,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2809,低,内圈
hangzhou_05_01,hangzhou,杭州,5,1,0.5006,120.12885,30.270975,2.545,3,3,0,0,0,1,5.9934,221,7756.97,15.4968,40,11,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4388,较高,内圈
hangzhou_05_02,hangzhou,杭州,5,2,0.5006,120.13635,30.270975,1.834,0,0,0,0,0,0,0.0,93,6463.36,12.9124,13,14,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3532,较高,内圈
hangzhou_05_03,hangzhou,杭州,5,3,0.5006,120.14385,30.270975,1.135,0,0,0,0,0,0,0.0,98,4974.2,9.9374,14,17,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3387,较低,核心
hangzhou_05_04,hangzhou,杭州,5,4,0.5006,120.15135,30.270975,0.5,8,8,0,0,0,1,15.9823,137,6296.1,12.5783,21,11,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6118,高,核心
hangzhou_05_05,hangzhou,杭州,5,5,0.5006,120.15885,30.270975,0.5,1,1,0,0,0,1,1.9978,179,7774.54,15.5319,49,35,18,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4969,高,核心
hangzhou_05_06,hangzhou,杭州,5,6,0.5006,120.16635,30.270975,1.135,1,0,0,0,0,1,1.9978,122,6166.31,12.319,25,18,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4024,较高,核心
hangzhou_05_07,hangzhou,杭州,5,7,0.5006,120.17385,30.270975,1.834,3,1,1,0,0,3,5.9934,115,7661.47,15.306,39,14,15,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4642,高,内圈
hangzhou_05_08,hangzhou,杭州,5,8,0.5006,120.18135,30.270975,2.545,1,0,0,0,0,1,1.9978,100,5993.81,11.9744,30,13,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3323,较低,内圈
hangzhou_06_01,hangzhou,杭州,6,1,0.5006,120.12885,30.264725,2.728,0,0,0,0,0,0,0.0,159,6001.79,11.9895,27,16,52,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3027,较低,内圈
hangzhou_06_02,hangzhou,杭州,6,2,0.5006,120.13635,30.264725,2.081,5,5,0,0,0,1,9.9883,56,1383.14,2.763,4,66,55,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2891,较低,内圈
hangzhou_06_03,hangzhou,杭州,6,3,0.5006,120.14385,30.264725,1.501,0,0,0,0,0,0,0.0,93,2428.26,4.8508,6,20,45,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2333,低,内圈
hangzhou_06_04,hangzhou,杭州,6,4,0.5006,120.15135,30.264725,1.103,1,0,0,0,0,1,1.9977,283,8146.32,16.2736,35,14,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4708,高,核心
hangzhou_06_05,hangzhou,杭州,6,5,0.5006,120.15885,30.264725,1.103,17,17,0,0,0,1,33.9602,177,6610.59,13.2057,30,22,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.7956,高,核心
hangzhou_06_06,hangzhou,杭州,6,6,0.5006,120.16635,30.264725,1.501,6,6,0,0,0,1,11.986,145,8517.91,17.0159,38,19,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5795,高,内圈
hangzhou_06_07,hangzhou,杭州,6,7,0.5006,120.17385,30.264725,2.081,10,10,0,0,0,1,19.9766,137,7694.64,15.3713,36,12,19,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6193,高,内圈
hangzhou_06_08,hangzhou,杭州,6,8,0.5006,120.18135,30.264725,2.728,2,2,0,0,0,1,3.9953,65,4996.54,9.9814,13,15,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.316,较低,内圈
hangzhou_07_01,hangzhou,杭州,7,1,0.5006,120.12885,30.258475,3.062,0,0,0,0,0,0,0.0,54,2050.23,4.0954,2,82,67,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1591,低,外圈
hangzhou_07_02,hangzhou,杭州,7,2,0.5006,120.13635,30.258475,2.502,0,0,0,0,0,0,0.0,43,1464.93,2.9262,3,36,51,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1579,低,内圈
hangzhou_07_03,hangzhou,杭州,7,3,0.5006,120.14385,30.258475,2.046,0,0,0,0,0,0,0.0,35,1682.88,3.3616,2,10,50,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.183,低,内圈
hangzhou_07_04,hangzhou,杭州,7,4,0.5006,120.15135,30.258475,1.774,0,0,0,0,0,0,0.0,95,2259.69,4.5138,5,10,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2145,低,内圈
hangzhou_07_05,hangzhou,杭州,7,5,0.5006,120.15885,30.258475,1.774,13,13,0,0,0,1,25.9679,271,10397.98,20.7703,47,19,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.7943,高,内圈
hangzhou_07_06,hangzhou,杭州,7,6,0.5006,120.16635,30.258475,2.046,0,0,0,0,0,0,0.0,203,8902.02,17.7821,46,40,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.426,较高,内圈
hangzhou_07_07,hangzhou,杭州,7,7,0.5006,120.17385,30.258475,2.502,8,6,1,1,0,3,15.9803,129,5417.09,10.8208,21,16,15,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4791,高,内圈
hangzhou_07_08,hangzhou,杭州,7,8,0.5006,120.18135,30.258475,3.062,0,0,0,0,0,0,0.0,110,5890.03,11.7655,17,15,2,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2883,较低,外圈
hangzhou_08_01,hangzhou,杭州,8,1,0.5006,120.12885,30.252225,3.503,0,0,0,0,0,0,0.0,79,2994.6,5.9814,6,13,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1786,低,外圈
hangzhou_08_02,hangzhou,杭州,8,2,0.5006,120.13635,30.252225,3.026,1,0,0,0,0,1,1.9974,37,1118.25,2.2336,1,13,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1523,低,外圈
hangzhou_08_03,hangzhou,杭州,8,3,0.5006,120.14385,30.252225,2.662,0,0,0,0,0,0,0.0,10,334.43,0.668,1,10,2,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1142,低,内圈
hangzhou_08_04,hangzhou,杭州,8,4,0.5006,120.15135,30.252225,2.459,0,0,0,0,0,0,0.0,0,0.0,0.0,0,10,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1101,低,内圈
hangzhou_08_05,hangzhou,杭州,8,5,0.5006,120.15885,30.252225,2.459,0,0,0,0,0,0,0.0,238,9617.59,19.2102,48,14,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4339,较高,内圈
hangzhou_08_06,hangzhou,杭州,8,6,0.5006,120.16635,30.252225,2.662,0,0,0,0,0,0,0.0,171,7885.08,15.7497,31,22,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3683,较高,内圈
hangzhou_08_07,hangzhou,杭州,8,7,0.5006,120.17385,30.252225,3.026,1,1,0,0,0,1,1.9974,117,5941.45,11.8675,19,15,17,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3147,较低,外圈
hangzhou_08_08,hangzhou,杭州,8,8,0.5006,120.18135,30.252225,3.503,0,0,0,0,0,0,0.0,117,5229.2,10.4448,12,16,3,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2538,低,外圈
